coord,country,geoname,id,langs,name,stat,stations,zoom,latf,lngf,maxtf,mints,humidf,speedf,cloudf,sunrise,sunset,Daylight
"{'lon': 5.72883, 'lat': 45.143902}",FR,"{'cl': 'P', 'code': 'PPL', 'parent': 6433192}",3020495.0,"[{'ast': 'Ã\x89chirolles'}, {'br': 'Ã\x89chirolles'}, {'ca': 'Ã\x89chirolles'}, {'co': 'Ã\x89chirolles'}, {'da': 'Ã\x89chirolles'}, {'en': 'Ã\x89chirolles'}, {'eu': 'Ã\x89chirolles'}, {'fr': 'Ã\x89chirolles'}, {'frp': 'Ã\x89chirolles'}, {'it': 'Ã\x89chirolles'}, {'link': 'http://en.wikipedia.org/wiki/%C3%89chirolles'}, {'nl': 'Ã\x89chirolles'}, {'no': 'Ã\x89chirolles'}, {'nrm': 'Ã\x89chirolles'}, {'oc': 'Ã\x89chirolles'}, {'pl': 'Ã\x89chirolles'}, {'post': '38130'}, {'pt': 'Ã\x89chirolles'}, {'sr': 'Ð\x95Ñ\x88Ð¸Ñ\x80Ð¾Ð»'}, {'sv': 'Ã\x89chirolles'}]",Echirolles,"{'level': 1.0, 'population': 33088}","[{'id': 5572, 'dist': 39, 'kf': 1}, {'id': 10823, 'dist': 25, 'kf': 1}]",12.0,45.14,5.73,73.0,64.4,82,5.82,0,1563768626,1563822973,15.096388888888889
"{'lon': -0.79219, 'lat': 51.37027}",GB,"{'cl': 'P', 'code': 'PPL', 'parent': 7292855}",2651831.0,,Crowthorne,"{'level': 1.0, 'population': 25522}","[{'id': 5092, 'dist': 10, 'kf': 1}, {'id': 5093, 'dist': 26, 'kf': 1}, {'id': 5163, 'dist': 18, 'kf': 1}, {'id': 5187, 'dist': 35, 'kf': 1}, {'id': 9889, 'dist': 31, 'kf': 1}, {'id': 10537, 'dist': 1, 'kf': 1}, {'id': 29700, 'dist': 30, 'kf': 1}, {'id': 29718, 'dist': 15, 'kf': 1}, {'id': 30654, 'dist': 18, 'kf': 1}, {'id': 31293, 'dist': 19, 'kf': 1}, {'id': 31410, 'dist': 7, 'kf': 1}, {'id': 32878, 'dist': 18, 'kf': 1}, {'id': 33722, 'dist': 13, 'kf': 1}, {'id': 33741, 'dist': 24, 'kf': 1}, {'id': 33817, 'dist': 34, 'kf': 1}, {'id': 35069, 'dist': 4, 'kf': 1}, {'id': 35379, 'dist': 2, 'kf': 1}, {'id': 35685, 'dist': 28, 'kf': 1}, {'id': 35861, 'dist': 25, 'kf': 1}, {'id': 36117, 'dist': 16, 'kf': 1}]",11.0,51.37,-0.8,64.99,62.01,88,10.29,75,1563768751,1563825984,15.898055555555555
"{'lon': -119.251831, 'lat': 39.607971}",US,"{'cl': 'P', 'code': 'PPL', 'parent': 5507669}",5504003.0,"[{'link': 'http://en.wikipedia.org/wiki/Fernley%2C_Nevada'}, {'post': '89408'}]",Fernley,"{'level': 1.0, 'population': 19368}","[{'id': 2068, 'dist': 39, 'kf': 1}, {'id': 28918, 'dist': 47, 'kf': 1}, {'id': 29027, 'dist': 47, 'kf': 1}, {'id': 30282, 'dist': 45, 'kf': 1}, {'id': 30345, 'dist': 39, 'kf': 1}, {'id': 30567, 'dist': 37, 'kf': 1}, {'id': 30758, 'dist': 47, 'kf': 1}, {'id': 31392, 'dist': 1, 'kf': 1}, {'id': 31761, 'dist': 45, 'kf': 1}, {'id': 33747, 'dist': 40, 'kf': 1}, {'id': 34271, 'dist': 40, 'kf': 1}, {'id': 34523, 'dist': 39, 'kf': 1}, {'id': 35262, 'dist': 41, 'kf': 1}]",9.0,39.61,-119.25,80.6,66.99,39,8.05,75,1563713185,1563765601,14.56
"{'lon': -3.25611, 'lat': 51.66444}",GB,"{'cl': 'P', 'code': 'PPLA3', 'parent': 2648729}",2648728.0,[{'link': 'http://en.wikipedia.org/wiki/Gelligaer'}],Gelligaer,"{'level': 1.0, 'population': 17376}","[{'id': 5071, 'dist': 47, 'kf': 1}, {'id': 5074, 'dist': 29, 'kf': 1}, {'id': 5076, 'dist': 48, 'kf': 1}, {'id': 10697, 'dist': 1, 'kf': 1}, {'id': 29576, 'dist': 38, 'kf': 1}, {'id': 30269, 'dist': 41, 'kf': 1}, {'id': 30486, 'dist': 35, 'kf': 1}, {'id': 30499, 'dist': 41, 'kf': 1}, {'id': 31019, 'dist': 34, 'kf': 1}, {'id': 32458, 'dist': 39, 'kf': 1}, {'id': 35345, 'dist': 2, 'kf': 1}]",11.0,51.66,-3.25,66.99,64.0,93,5.82,90,1563769260,1563826650,15.941666666666666
"{'lon': -83.030197, 'lat': 42.580311}",US,"{'cl': 'P', 'code': 'PPL', 'parent': 5000477}",5011148.0,"[{'link': 'http://en.wikipedia.org/wiki/Sterling_Heights%2C_Michigan'}, {'post': '48314'}]",Sterling Heights,"{'level': 1.0, 'population': 129699}","[{'id': 1397, 'dist': 19, 'kf': 1}, {'id': 1445, 'dist': 33, 'kf': 1}, {'id': 1460, 'dist': 28, 'kf': 1}, {'id': 3735, 'dist': 33, 'kf': 1}, {'id': 9029, 'dist': 19, 'kf': 1}, {'id': 9038, 'dist': 14, 'kf': 1}, {'id': 9567, 'dist': 12, 'kf': 1}, {'id': 28968, 'dist': 39, 'kf': 1}, {'id': 29205, 'dist': 37, 'kf': 1}, {'id': 29810, 'dist': 9, 'kf': 1}, {'id': 31004, 'dist': 32, 'kf': 1}, {'id': 31065, 'dist': 32, 'kf': 1}, {'id': 34165, 'dist': 10, 'kf': 1}, {'id': 34460, 'dist': 19, 'kf': 1}, {'id': 34518, 'dist': 35, 'kf': 1}, {'id': 34718, 'dist': 40, 'kf': 1}, {'id': 34817, 'dist': 31, 'kf': 1}, {'id': 35197, 'dist': 36, 'kf': 1}, {'id': 36174, 'dist': 15, 'kf': 1}]",7.0,42.58,-83.03,69.8,62.01,82,4.7,40,1563790430,1563843776,14.818333333333333
"{'lon': 31.09889, 'lat': 36.916939}",TR,"{'cl': 'P', 'code': 'PPLA2', 'parent': 323776}",301101.0,,Serik,"{'level': 1.0, 'population': 36925}","[{'id': 6028, 'dist': 26, 'kf': 1}]",11.0,36.92,31.1,90.0,89.6,29,14.99,0,1563763950,1563815472,14.311666666666667
"{'lon': -79.150002, 'lat': -0.25}",EC,"{'cl': 'P', 'code': 'PPL', 'parent': 3653224}",3651297.0,,Santo Domingo de los Colorados,"{'level': 1.0, 'population': 200421}","[{'id': 4361, 'dist': 92, 'kf': 1}, {'id': 4367, 'dist': 74, 'kf': 1}, {'id': 30870, 'dist': 73, 'kf': 1}]",8.0,-0.23,-79.17,68.23,68.23,97,3.4,86,1563794385,1563837969,12.106666666666667
"{'lon': 9.22611, 'lat': 49.19278}",DE,"{'cl': 'P', 'code': 'PPL', 'parent': 2953481}",2866758.0,,Neckarsulm,"{'level': 1.0, 'population': 27413}","[{'id': 4958, 'dist': 26, 'kf': 1}, {'id': 8712, 'dist': 16, 'kf': 1}, {'id': 8905, 'dist': 48, 'kf': 1}, {'id': 29270, 'dist': 42, 'kf': 1}, {'id': 30024, 'dist': 42, 'kf': 1}, {'id': 34593, 'dist': 20, 'kf': 1}, {'id': 35662, 'dist': 28, 'kf': 1}, {'id': 35696, 'dist': 48, 'kf': 1}, {'id': 35703, 'dist': 28, 'kf': 1}]",10.0,49.19,9.22,69.01,62.6,88,1.5,0,1563766900,1563823025,15.590277777777779
"{'lon': 133.722504, 'lat': 45.933891}",RU,"{'cl': 'P', 'code': 'PPL', 'parent': 2017623}",2025159.0,,Dalnerechensk,"{'level': 1.0, 'population': 28300}",,8.0,45.93,133.72,73.99,73.99,86,4.29,100,1563737725,1563792437,15.197777777777778
"{'lon': 43.091129, 'lat': 44.09264}",RU,"{'cl': 'P', 'code': 'PPL', 'parent': 487839}",556320.0,"[{'en': 'Inozemtsevo'}, {'no': 'Inozemtsevo'}, {'ru': 'Ð\x98Ð½Ð¾Ð·ÐµÐ¼Ñ\x86ÐµÐ²Ð¾'}]",Inozemtsevo,"{'level': 1.0, 'population': 28779}","[{'id': 7298, 'dist': 15, 'kf': 1}]",11.0,44.09,43.09,66.2,64.0,88,6.71,90,1563759860,1563813807,14.985277777777778
"{'lon': 88.138062, 'lat': 22.54389}",IN,"{'cl': 'P', 'code': 'PPL', 'parent': 1252881}",1348785.0,[{'link': 'http://en.wikipedia.org/wiki/Panchla'}],Panchla,"{'level': 1.0, 'population': 23526}","[{'id': 7784, 'dist': 34, 'kf': 1}]",12.0,22.54,88.14,95.0,95.0,63,8.05,40,1563752059,1563799983,13.312222222222223
"{'lon': -73.357903, 'lat': 41.141491}",US,"{'cl': 'P', 'code': 'PPL', 'parent': 4834162}",4845585.0,"[{'link': 'http://en.wikipedia.org/wiki/Westport%2C_Connecticut'}, {'post': '06881'}]",Westport,"{'level': 1.0, 'population': 26391}","[{'id': 620, 'dist': 19, 'kf': 1}, {'id': 964, 'dist': 41, 'kf': 1}, {'id': 2100, 'dist': 45, 'kf': 1}, {'id': 2142, 'dist': 30, 'kf': 1}, {'id': 9613, 'dist': 28, 'kf': 1}, {'id': 9884, 'dist': 2, 'kf': 1}, {'id': 28929, 'dist': 22, 'kf': 1}, {'id': 29760, 'dist': 35, 'kf': 1}, {'id': 30718, 'dist': 19, 'kf': 1}, {'id': 31477, 'dist': 30, 'kf': 1}, {'id': 31696, 'dist': 29, 'kf': 1}, {'id': 32277, 'dist': 40, 'kf': 1}, {'id': 32438, 'dist': 32, 'kf': 1}, {'id': 32996, 'dist': 16, 'kf': 1}, {'id': 33209, 'dist': 38, 'kf': 1}, {'id': 33217, 'dist': 28, 'kf': 1}, {'id': 33329, 'dist': 44, 'kf': 1}, {'id': 33471, 'dist': 14, 'kf': 1}, {'id': 33581, 'dist': 24, 'kf': 1}, {'id': 35371, 'dist': 24, 'kf': 1}]",12.0,41.14,-73.36,82.0,73.4,69,4.7,75,1563788360,1563841204,14.678888888888888
"{'lon': 4.36981, 'lat': 52.040981}",NL,"{'cl': 'P', 'code': 'PPL', 'parent': 2747372}",6941548.0,,Ypenburg,"{'level': 1.0, 'population': 30000}","[{'id': 5214, 'dist': 10, 'kf': 1}, {'id': 8540, 'dist': 15, 'kf': 1}, {'id': 29167, 'dist': 9, 'kf': 1}, {'id': 29248, 'dist': 3, 'kf': 1}, {'id': 29344, 'dist': 24, 'kf': 1}, {'id': 29371, 'dist': 23, 'kf': 1}, {'id': 30227, 'dist': 18, 'kf': 1}, {'id': 30229, 'dist': 26, 'kf': 1}, {'id': 30266, 'dist': 16, 'kf': 1}, {'id': 30741, 'dist': 6, 'kf': 1}, {'id': 31014, 'dist': 3, 'kf': 1}, {'id': 31742, 'dist': 12, 'kf': 1}, {'id': 32538, 'dist': 31, 'kf': 1}, {'id': 32724, 'dist': 13, 'kf': 1}, {'id': 33388, 'dist': 23, 'kf': 1}, {'id': 33447, 'dist': 8, 'kf': 1}, {'id': 33900, 'dist': 38, 'kf': 1}, {'id': 33992, 'dist': 30, 'kf': 1}, {'id': 35570, 'dist': 14, 'kf': 1}, {'id': 35982, 'dist': 7, 'kf': 1}]",13.0,52.04,4.37,66.99,62.01,68,10.29,100,1563767324,1563824928,16.00111111111111
"{'lon': -58.935791, 'lat': -27.48299}",AR,"{'cl': 'P', 'code': 'PPL', 'parent': 3861887}",3436124.0,,Barranqueras,"{'level': 1.0, 'population': 50823}","[{'id': 4721, 'dist': 17, 'kf': 1}, {'id': 4722, 'dist': 12, 'kf': 1}]",12.0,-27.49,-58.93,75.2,75.2,57,17.22,0,1563792138,1563830499,10.655833333333334
"{'lon': -71.214539, 'lat': 46.812279}",CA,"{'cl': 'P', 'code': 'PPLA', 'parent': 6115047}",6325494.0,,Quebec,"{'level': 1.0, 'population': 528595}","[{'id': 3763, 'dist': 35, 'kf': 1}, {'id': 3846, 'dist': 13, 'kf': 1}, {'id': 3860, 'dist': 38, 'kf': 1}, {'id': 3871, 'dist': 24, 'kf': 1}, {'id': 3882, 'dist': 43, 'kf': 1}, {'id': 10276, 'dist': 18, 'kf': 1}, {'id': 29970, 'dist': 3, 'kf': 1}, {'id': 30172, 'dist': 14, 'kf': 1}, {'id': 31808, 'dist': 14, 'kf': 1}, {'id': 32961, 'dist': 12, 'kf': 1}, {'id': 33244, 'dist': 8, 'kf': 1}, {'id': 33863, 'dist': 19, 'kf': 1}, {'id': 35923, 'dist': 45, 'kf': 1}]",6.0,46.83,-71.24,64.99,60.8,77,4.7,75,1563786762,1563841784,15.283888888888889
"{'lon': 77.633331, 'lat': 9.51667}",IN,"{'cl': 'P', 'code': 'PPL', 'parent': 1255053}",1255616.0,,Srivilliputhur,"{'level': 1.0, 'population': 74370}",,11.0,9.52,77.63,89.6,89.6,46,17.22,40,1563755870,1563801216,12.596111111111112
"{'lon': 30.818411, 'lat': 27.440201}",EG,"{'cl': 'P', 'code': 'PPL', 'parent': 359781}",360526.0,[{'link': 'http://en.wikipedia.org/wiki/Cusae'}],Al Qusiyah,"{'level': 1.0, 'population': 68394}","[{'id': 6387, 'dist': 47, 'kf': 1}]",9.0,27.44,30.82,82.4,82.4,39,10.29,0,1563765269,1563814287,13.616111111111111
"{'lon': -73.832489, 'lat': 45.616779}",CA,"{'cl': 'P', 'code': 'PPL', 'parent': 6050541}",5905132.0,,Boisbriand,"{'level': 1.0, 'population': 26483}","[{'id': 3805, 'dist': 46, 'kf': 1}, {'id': 3829, 'dist': 17, 'kf': 1}, {'id': 3831, 'dist': 15, 'kf': 1}, {'id': 3851, 'dist': 33, 'kf': 1}, {'id': 3865, 'dist': 46, 'kf': 1}, {'id': 8565, 'dist': 36, 'kf': 1}, {'id': 9146, 'dist': 40, 'kf': 1}, {'id': 31323, 'dist': 33, 'kf': 1}, {'id': 31865, 'dist': 21, 'kf': 1}, {'id': 32436, 'dist': 14, 'kf': 1}, {'id': 33432, 'dist': 33, 'kf': 1}, {'id': 33642, 'dist': 22, 'kf': 1}, {'id': 34757, 'dist': 17, 'kf': 1}, {'id': 34967, 'dist': 16, 'kf': 1}, {'id': 35209, 'dist': 20, 'kf': 1}]",12.0,45.61,-73.84,70.0,63.0,77,5.82,40,1563787642,1563842153,15.141944444444444
"{'lon': -57.51667, 'lat': 6.25}",GY,"{'cl': 'P', 'code': 'PPL', 'parent': 3378840}",3376762.0,,New Amsterdam,"{'level': 1.0, 'population': 35039}","[{'id': 4343, 'dist': 69, 'kf': 1}]",8.0,6.25,-57.52,73.63,73.63,97,1.86,0,1563788609,1563833352,12.428611111111111
"{'lon': 130.683334, 'lat': 33.349998}",JP,"{'cl': 'P', 'code': 'PPL', 'parent': 1863958}",1850627.0,,Tanushimaru,"{'level': 1.0, 'population': 21156}","[{'id': 7546, 'dist': 34, 'kf': 1}, {'id': 7553, 'dist': 42, 'kf': 1}, {'id': 8911, 'dist': 20, 'kf': 1}, {'id': 9133, 'dist': 32, 'kf': 1}, {'id': 10245, 'dist': 25, 'kf': 1}, {'id': 10712, 'dist': 29, 'kf': 1}, {'id': 10940, 'dist': 23, 'kf': 1}, {'id': 27910, 'dist': 49, 'kf': 1}]",11.0,33.35,130.68,84.99,80.01,79,5.82,75,1563740547,1563791075,14.035555555555556
"{'lon': 127.669441, 'lat': 26.12472}",JP,"{'cl': 'P', 'code': 'PPL', 'parent': 1854345}",1861280.0,[{'ja': 'ç³¸æº\x80'}],Itoman,"{'level': 1.0, 'population': 57184}","[{'id': 7623, 'dist': 8, 'kf': 1}, {'id': 7625, 'dist': 28, 'kf': 1}, {'id': 7637, 'dist': 22, 'kf': 1}]",11.0,26.12,127.67,89.6,87.8,66,9.17,75,1563742170,1563790896,13.535
"{'lon': 8.04422, 'lat': 47.39254}",CH,"{'cl': 'P', 'code': 'PPLA', 'parent': 7285013}",2661881.0,,Aarau,"{'level': 1.0, 'population': 15501}","[{'id': 4922, 'dist': 28, 'kf': 1}, {'id': 6007, 'dist': 31, 'kf': 1}, {'id': 6008, 'dist': 38, 'kf': 1}, {'id': 6016, 'dist': 38, 'kf': 1}, {'id': 9057, 'dist': 32, 'kf': 1}, {'id': 9654, 'dist': 11, 'kf': 1}, {'id': 9718, 'dist': 26, 'kf': 1}, {'id': 9827, 'dist': 21, 'kf': 1}, {'id': 30615, 'dist': 32, 'kf': 1}, {'id': 32476, 'dist': 13, 'kf': 1}, {'id': 32975, 'dist': 36, 'kf': 1}, {'id': 33381, 'dist': 38, 'kf': 1}, {'id': 33733, 'dist': 25, 'kf': 1}, {'id': 34738, 'dist': 9, 'kf': 1}, {'id': 35009, 'dist': 45, 'kf': 1}, {'id': 35148, 'dist': 29, 'kf': 1}, {'id': 35477, 'dist': 37, 'kf': 1}, {'id': 35988, 'dist': 27, 'kf': 1}]",11.0,47.39,8.04,71.01,62.01,82,1.59,91,1563767598,1563822893,15.359722222222222
"{'lon': 7.457, 'lat': 6.9825}",NG,"{'cl': 'P', 'code': 'PPL', 'parent': 2565344}",2343273.0,,Enugu-Ezike,"{'level': 1.0, 'population': 18989}",,11.0,6.98,7.46,73.4,73.4,94,2.24,75,1563772946,1563817823,12.465833333333334
"{'lon': 8.52222, 'lat': 39.167221}",IT,"{'cl': 'P', 'code': 'PPLA2', 'parent': 6539583}",2525362.0,,Carbonia,"{'level': 1.0, 'population': 30447}","[{'id': 5780, 'dist': 43, 'kf': 1}, {'id': 5781, 'dist': 46, 'kf': 1}]",9.0,39.17,8.53,75.99,68.0,83,3.36,0,1563769021,1563821234,14.50361111111111
"{'lon': 130.800003, 'lat': 45.366669}",CN,"{'cl': 'P', 'code': 'PPL', 'parent': 2036965}",2037685.0,[{'link': 'http://en.wikipedia.org/wiki/Didao_District'}],Didao,"{'level': 1.0, 'population': 109561}",,10.0,45.35,130.84,65.17,65.17,96,1.61,100,1563738536,1563793009,15.131388888888889
"{'lon': -74.299591, 'lat': 40.65844}",US,"{'cl': 'P', 'code': 'PPL', 'parent': 5105640}",5097017.0,"[{'post': '07016'}, {'ru': 'Ð\x9aÑ\x80Ñ\x8dÐ½Ñ\x84Ð¾Ñ\x80Ð´'}]",Cranford,"{'level': 1.0, 'population': 22627}","[{'id': 1966, 'dist': 24, 'kf': 1}, {'id': 1972, 'dist': 18, 'kf': 1}, {'id': 1975, 'dist': 11, 'kf': 1}, {'id': 28535, 'dist': 9, 'kf': 1}, {'id': 28780, 'dist': 21, 'kf': 1}, {'id': 28840, 'dist': 13, 'kf': 1}, {'id': 28951, 'dist': 33, 'kf': 1}, {'id': 29060, 'dist': 16, 'kf': 1}, {'id': 29133, 'dist': 21, 'kf': 1}, {'id': 29596, 'dist': 9, 'kf': 1}, {'id': 31250, 'dist': 20, 'kf': 1}, {'id': 31917, 'dist': 16, 'kf': 1}, {'id': 32235, 'dist': 25, 'kf': 1}, {'id': 32384, 'dist': 25, 'kf': 1}, {'id': 32677, 'dist': 21, 'kf': 1}, {'id': 34192, 'dist': 21, 'kf': 1}, {'id': 34494, 'dist': 16, 'kf': 1}, {'id': 35576, 'dist': 16, 'kf': 1}, {'id': 36042, 'dist': 18, 'kf': 1}, {'id': 36221, 'dist': 23, 'kf': 1}]",12.0,40.66,-74.3,84.0,72.0,74,4.76,40,1563788668,1563841348,14.633333333333333
"{'lon': -82.525459, 'lat': 28.476879}",US,"{'cl': 'P', 'code': 'PPL', 'parent': 4158449}",4173838.0,"[{'post': '34611'}, {'ru': 'Ð¡Ð¿Ñ\x80Ð¸Ð½Ð³-Ð¥Ð¸Ð»Ð»'}]",Spring Hill,"{'level': 1.0, 'population': 98621}","[{'id': 642, 'dist': 33, 'kf': 1}, {'id': 647, 'dist': 18, 'kf': 1}, {'id': 8826, 'dist': 28, 'kf': 1}, {'id': 9713, 'dist': 33, 'kf': 1}, {'id': 9854, 'dist': 29, 'kf': 1}, {'id': 10339, 'dist': 35, 'kf': 1}, {'id': 10372, 'dist': 35, 'kf': 1}, {'id': 28110, 'dist': 30, 'kf': 1}, {'id': 28688, 'dist': 41, 'kf': 1}, {'id': 28886, 'dist': 8, 'kf': 1}, {'id': 29232, 'dist': 35, 'kf': 1}, {'id': 29567, 'dist': 40, 'kf': 1}, {'id': 30545, 'dist': 11, 'kf': 1}, {'id': 30613, 'dist': 44, 'kf': 1}, {'id': 32257, 'dist': 36, 'kf': 1}, {'id': 32859, 'dist': 34, 'kf': 1}, {'id': 33017, 'dist': 41, 'kf': 1}, {'id': 33638, 'dist': 45, 'kf': 1}, {'id': 34965, 'dist': 12, 'kf': 1}]",9.0,28.46,-82.54,75.99,70.0,94,3.91,1,1563792364,1563841606,13.678333333333333
"{'lon': 100.348793, 'lat': 16.441839}",TH,"{'cl': 'P', 'code': 'PPLA', 'parent': 1607724}",1607725.0,"[{'link': 'http://en.wikipedia.org/wiki/Phichit'}, {'ru': 'Ð\x9fÑ\x85Ð¸Ñ\x87Ð¸Ñ\x82'}, {'th': 'à¸\x9eà¸´à¸\x88à¸´à¸\x95à¸£'}]",Phichit,"{'level': 1.0, 'population': 35760}","[{'id': 7942, 'dist': 38, 'kf': 1}]",10.0,16.44,100.37,84.2,84.2,74,3.36,75,1563749751,1563796420,12.963611111111112
"{'lon': 112.108139, 'lat': 26.76837}",CN,"{'cl': 'P', 'code': 'PPLA3', 'parent': 1806691}",1798082.0,"[{'ru': 'Ð¥Ñ\x83Ð½Ñ\x86Ñ\x8fÐ¾'}, {'zh': 'æ´ªæ¡¥'}]",Hongqiao,"{'level': 1.0, 'population': 58287}",,9.0,26.79,112.12,90.55,90.55,66,8.34,16,1563745826,1563794705,13.5775
"{'lon': 78.533333, 'lat': 29.75}",IN,"{'cl': 'P', 'code': 'PPL', 'parent': 1444366}",1266014.0,,Kotdwara,"{'level': 1.0, 'population': 27009}",,10.0,29.75,78.53,89.6,89.6,62,4.7,40,1563753535,1563803119,13.773333333333333
"{'lon': 134.468063, 'lat': 34.803612}",JP,"{'cl': 'P', 'code': 'PPL', 'parent': 1862047}",1865661.0,"[{'ja': 'ã\x81\x82ã\x81\x84ã\x81\x8aã\x81\x84ã\x81\x97'}, {'link': 'http://en.wikipedia.org/wiki/Aioi%2C_Hy%C5%8Dgo'}]",Aioi-shi,"{'level': 1.0, 'population': 32394}","[{'id': 9672, 'dist': 20, 'kf': 1}, {'id': 10676, 'dist': 47, 'kf': 1}]",11.0,34.8,134.47,80.01,77.0,94,4.7,75,1563739437,1563790366,14.146944444444445
"{'lon': 121.051498, 'lat': 15.6025}",PH,"{'cl': 'P', 'code': 'PPL', 'parent': 1697473}",1713027.0,"[{'fil': 'General Natividad'}, {'link': 'http://en.wikipedia.org/wiki/General_Mamerto_Natividad%2C_Nueva_Ecija'}]",General Natividad,"{'level': 1.0, 'population': 18393}","[{'id': 7704, 'dist': 69, 'kf': 1}]",12.0,15.6,121.05,93.2,93.2,63,4.7,75,1563744870,1563791374,12.917777777777777
"{'lon': 3.13382, 'lat': 50.670429}",FR,"{'cl': 'P', 'code': 'PPL', 'parent': 6438566}",2967438.0,"[{'link': 'http://en.wikipedia.org/wiki/Wasquehal'}, {'post': '59290'}]",Wasquehal,"{'level': 1.0, 'population': 19320}","[{'id': 4846, 'dist': 44, 'kf': 1}, {'id': 5625, 'dist': 12, 'kf': 1}, {'id': 9601, 'dist': 46, 'kf': 1}, {'id': 9993, 'dist': 29, 'kf': 1}, {'id': 10545, 'dist': 43, 'kf': 1}, {'id': 27799, 'dist': 22, 'kf': 1}, {'id': 29229, 'dist': 30, 'kf': 1}, {'id': 29452, 'dist': 28, 'kf': 1}, {'id': 29827, 'dist': 43, 'kf': 1}, {'id': 32004, 'dist': 47, 'kf': 1}, {'id': 32457, 'dist': 20, 'kf': 1}, {'id': 32679, 'dist': 18, 'kf': 1}, {'id': 34243, 'dist': 20, 'kf': 1}]",13.0,50.67,3.13,64.99,59.0,77,3.36,0,1563767992,1563824856,15.795555555555556
"{'lon': 106.700829, 'lat': -6.55472}",ID,"{'cl': 'P', 'code': 'PPL', 'parent': 1642672}",1647383.0,[{'id': 'Ciampea'}],Ciampea,"{'level': 1.0, 'population': 207212}","[{'id': 8038, 'dist': 37, 'kf': 1}, {'id': 33255, 'dist': 44, 'kf': 1}]",11.0,-6.55,106.7,91.0,80.01,55,9.17,20,1563750339,1563792793,11.792777777777777
"{'lon': -11.4341, 'lat': 14.4417}",ML,"{'cl': 'P', 'code': 'PPLA', 'parent': 2455517}",2455518.0,,Kayes,"{'level': 1.0, 'population': 78406}",,13.0,14.44,-11.44,81.19,81.19,73,20.42,100,1563776787,1563823055,12.852222222222222
"{'lon': 127.084717, 'lat': 36.203892}",KR,"{'cl': 'P', 'code': 'PPL', 'parent': 1845105}",1840211.0,,Nonsan,"{'level': 1.0, 'population': 43845}","[{'id': 7642, 'dist': 53, 'kf': 1}, {'id': 7666, 'dist': 42, 'kf': 1}, {'id': 7673, 'dist': 99, 'kf': 1}, {'id': 7696, 'dist': 68, 'kf': 1}, {'id': 8515, 'dist': 83, 'kf': 1}]",10.0,36.19,127.1,89.6,84.2,58,6.93,40,1563741006,1563792334,14.257777777777777
"{'lon': 48.13028, 'lat': 29.145}",KW,"{'cl': 'P', 'code': 'PPL', 'parent': 285570}",285782.0,[{'ar': 'Ø§Ù\x8eÙ\x84Ù\x92Ù\x85Ù\x8eÙ\x87Ù\x92Ø¨Ù\x8fÙ\x88Ù\x84Ù\x8eØ©'}],Al Mahbulah,"{'level': 1.0, 'population': 18178}","[{'id': 7092, 'dist': 18, 'kf': 1}]",13.0,29.14,48.13,107.6,105.8,15,18.34,0,1563760909,1563810338,13.730277777777777
"{'lon': 138.333328, 'lat': 34.866669}",JP,"{'cl': 'P', 'code': 'PPL', 'parent': 1851715}",1848774.0,,Yaizu,"{'level': 1.0, 'population': 121057}","[{'id': 10294, 'dist': 12, 'kf': 1}, {'id': 28191, 'dist': 28, 'kf': 1}]",12.0,34.83,138.3,82.0,78.8,100,6.93,75,1563738513,1563789451,14.149444444444445
"{'lon': 61.679199, 'lat': 55.131001}",RU,"{'cl': 'P', 'code': 'PPL', 'parent': 1508290}",1502603.0,"[{'en': 'Kopeysk'}, {'eo': 'Kopejsk'}, {'link': 'http://en.wikipedia.org/wiki/Kopeysk'}, {'pl': 'Kopiejsk'}, {'ru': 'Ð\x9aÐ¾Ð¿ÐµÐ¹Ñ\x81Ðº'}]",Kopeysk,"{'level': 1.0, 'population': 70780}","[{'id': 7306, 'dist': 22, 'kf': 1}]",7.0,55.11,61.62,73.99,73.4,60,15.66,40,1563752624,1563812148,16.534444444444443
"{'lon': 38.133331, 'lat': 56.099998}",RU,"{'cl': 'P', 'code': 'PPL', 'parent': 524925}",542463.0,,Krasnoarmeysk,"{'level': 1.0, 'population': 25688}","[{'id': 7323, 'dist': 47, 'kf': 1}, {'id': 8530, 'dist': 42, 'kf': 1}, {'id': 8531, 'dist': 25, 'kf': 1}]",10.0,56.12,38.15,71.01,68.0,72,6.71,0,1563757908,1563818130,16.72833333333333
